"Worksheet exported from: C:\Users\icpoes\Documents\Agilent\ICP Expert\My Results\roasted_coffees_QC.esws"
"Instrument name",""
"Software version","7.7.0.13059"
"Firmware version",""

""
"Label","Rack:Tube","Type","Measurement","Date Time","Element","Element Label","Flags","Unadjusted Data","Concentration","Unit","Intensity","Concentration SD","Concentration % RSD","Intensity SD","Intensity % RSD","%RSE","Weight","Volume","Dilution","Internal Standard","Calibration fit","Correlation coefficient","Background correction","%RSE limit","Calibration Coefficient [1]","Calibration Coefficient [2]","Calibration Coefficient [3]","LIMS ID","Customer","Customer Ref.","Sample Date Time","Sample Site","Description","Replicates","Concentration Replicate 1","Concentration Replicate 2","Concentration Replicate 3","Intensity Replicate 1","Intensity Replicate 2","Intensity Replicate 3","Flags Replicate 1","Flags Replicate 2","Flags Replicate 3"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Ni 216.555","Ni","","0.00","0.00","ppm","28.36","0.00","11.25","3.83","13.50","2.66","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","-5.68781234087442","14025.6155001096","-","","","","","","","3","0.00","0.00","0.00","26.55","32.76","25.77","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Ni 221.648","Ni","","0.00","0.00","ppm","26.29","0.00","14.05","2.94","11.17","3.56","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","5.37578032909001","10198.8617384727","-","","","","","","","3","0.00","0.00","0.00","22.93","28.37","27.57","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Ni 227.021","Ni","","0.00","0.00","ppm","44.67","0.00","25.47","10.27","22.99","3.36","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","4.34130060846223","19417.2844350435","-","","","","","","","3","0.00","0.00","0.00","56.31","40.83","36.88","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Ni 230.299","Ni","","0.00","0.00","ppm","42.05","0.00","10.53","6.29","14.96","3.11","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","-17.7356714751691","20530.860857867","-","","","","","","","3","0.00","0.00","0.00","42.67","48.01","35.47","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Ni 231.604","Ni","","0.00","0.00","ppm","39.34","0.00","15.96","6.48","16.48","4.09","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","-1.28060593835289","16679.0136786914","-","","","","","","","3","0.00","0.00","0.00","37.85","46.43","33.73","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","P 177.434","P","","Uncal","Uncal","ppm","11.25","-","-","0.82","7.27","75.82","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","1.69707402417487","39.1012432548619","-","","","","","","","3","Uncal","Uncal","Uncal","11.90","11.52","10.33","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","P 178.222","P","","0.23","0.23","ppm","17.41","0.01","4.34","0.54","3.09","7.74","1","1","1","-","Weighted Linear Through None","0.99991","Fitted","-","4.99807481666199","54.0147616857345","-","","","","","","","3","0.24","0.23","0.22","17.82","17.62","16.80","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","P 185.878","P","","Uncal","Uncal","ppm","119.06","-","-","3.39","2.84","13.29","1","1","1","-","Weighted Linear Through None","0.99996","Fitted","-","17.2916333076685","461.790265182602","-","","","","","","","3","Uncal","Uncal","Uncal","118.83","115.79","122.55","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","P 213.618","P","","Uncal","Uncal","ppm","872.62","-","-","24.82","2.84","26.79","1","1","1","-","Weighted Linear Through None","0.99975","Fitted","-","-55.5834318790857","3658.98880106199","-","","","","","","","3","Uncal","Uncal","Uncal","897.21","847.57","873.09","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","P 214.914","P","","0.24","0.24","ppm","180.54","0.00","1.91","3.41","1.89","5.27","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","2.36831859195516","752.006105189393","-","","","","","","","3","0.24","0.23","0.24","184.21","177.49","179.91","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Pb 182.143","Pb","u","0.00","0.00","ppm","69.54","0.01","202.16","5.58","8.02","3.55","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","66.7802156568523","891.646461101648","-","","","","","","","3","0.00","0.00","0.01","65.33","67.43","75.86","u","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Pb 217.000","Pb","","0.01","0.01","ppm","19.60","0.00","32.01","5.90","30.12","9.70","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","1.1580929684518","1722.23303232282","-","","","","","","","3","0.01","0.01","0.01","13.48","25.26","20.05","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Pb 220.353","Pb","","0.01","0.01","ppm","25.45","0.00","13.93","5.98","23.48","5.20","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","-17.4391784547734","8268.5492860044","-","","","","","","","3","0.01","0.00","0.01","31.23","19.29","25.84","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Pb 261.417","Pb","","Uncal","Uncal","ppm","21.77","-","-","5.33","24.50","71.44","1","1","1","-","Weighted Linear Through None","0.99994","Fitted","-","-30.5090284543937","1423.82927542302","-","","","","","","","3","Uncal","Uncal","Uncal","17.42","27.72","20.17","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Pb 283.305","Pb","","0.00","0.00","ppm","42.52","0.00","135.64","15.28","35.93","10.55","1","1","1","-","Weighted Linear Through None","0.99996","Fitted","-","31.260575949749","3457.03990890979","-","","","","","","","3","0.00","0.01","0.00","36.33","59.93","31.32","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Rb 420.179","Rb","","Uncal","Uncal","ppm","252.53","-","-","58.75","23.26","87350.86","1","1","1","-","Weighted Linear Through None","-0.14393","Fitted","-","103.838868986684","4.60115132152802","-","","","","","","","3","Uncal","Uncal","Uncal","317.40","202.92","237.28","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Rb 421.552","Rb","","0.03","0.03","ppm","141071.66","0.00","0.90","1264.88","0.90","1.36","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","51.8402042096656","4438449.61941586","-","","","","","","","3","0.03","0.03","0.03","142531.63","140377.69","140305.65","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Rb 620.631","Rb","","Uncal","Uncal","ppm","459.58","-","-","20.19","4.39","","1","1","1","-","Weighted Linear Through None","-","Fitted","-","-","-","-","","","","","","","3","Uncal","Uncal","Uncal","443.72","452.71","482.31","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Rb 775.765","Rb","","Uncal","Uncal","ppm","-128.64","-","-","67.12","52.18","","1","1","1","-","Weighted Linear Through None","-","Fitted","-","-","-","-","","","","","","","3","Uncal","Uncal","Uncal","-68.82","-115.88","-201.22","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Rb 780.026","Rb","","Uncal","Uncal","ppm","963.70","-","-","4.93","0.51","147.22","1","1","1","-","Weighted Linear Through None","0.99965","Fitted","-","-202.708820142063","10810.2898214518","-","","","","","","","3","Uncal","Uncal","Uncal","969.40","960.98","960.74","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","S 178.165","S","","Uncal","Uncal","ppm","4.90","-","-","1.69","34.57","771.70","1","1","1","-","Weighted Linear Through None","0.95643","Fitted","-","5.30901679648971","0.388838359372295","-","","","","","","","3","Uncal","Uncal","Uncal","5.69","6.06","2.96","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","S 180.669","S","","Uncal","Uncal","ppm","212.17","-","-","2.16","1.02","12.91","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","25.2302093449699","344.493549178266","-","","","","","","","3","Uncal","Uncal","Uncal","209.88","212.43","214.19","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","S 181.972","S","","0.55","0.55","ppm","480.80","0.01","1.49","6.14","1.28","6.98","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","69.2127029094549","743.639999407359","-","","","","","","","3","0.56","0.55","0.55","487.83","476.46","478.11","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","S 182.562","S","","Uncal","Uncal","ppm","148.94","-","-","5.68","3.81","78.78","1","1","1","-","Weighted Linear Through None","0.99975","Fitted","-","26.5990855487214","243.847099651343","-","","","","","","","3","Uncal","Uncal","Uncal","150.98","153.31","142.52","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","S 189.965","S","","Uncal","Uncal","ppm","9.01","-","-","2.60","28.82","","1","1","1","-","Weighted Linear Through None","-","Fitted","-","-","-","-","","","","","","","3","Uncal","Uncal","Uncal","9.71","6.14","11.19","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Se 185.457","Se","","Uncal","Uncal","ppm","16.49","-","-","5.90","35.79","72.11","1","1","1","-","Weighted Linear Through None","0.99995","Fitted","-","11.1826227341824","152.902964789543","-","","","","","","","3","Uncal","Uncal","Uncal","9.96","21.45","18.07","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Se 185.821","Se","","Uncal","Uncal","ppm","12.88","-","-","5.80","45.05","19.66","1","1","1","-","Weighted Linear Through None","0.99996","Fitted","-","3.11479854841861","87.9331112630427","-","","","","","","","3","Uncal","Uncal","Uncal","18.67","12.89","7.07","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Se 196.026","Se","","Uncal","Uncal","ppm","9.60","-","-","4.02","41.86","18.62","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","-2.86021867257841","1601.88122162096","-","","","","","","","3","Uncal","Uncal","Uncal","11.20","12.57","5.03","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Se 203.985","Se","","Uncal","Uncal","ppm","11.37","-","-","9.00","79.20","19.47","1","1","1","-","Weighted Linear Through None","0.99994","Fitted","-","-2.73430287691605","1057.05047968702","-","","","","","","","3","Uncal","Uncal","Uncal","21.69","7.26","5.15","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Se 206.279","Se","","Uncal","Uncal","ppm","0.95","-","-","1.10","> 100.00","17.27","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","0.432836017656708","90.3577053546516","-","","","","","","","3","Uncal","Uncal","Uncal","2.13","-0.03","0.75","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Si 185.005","Si","","0.62","0.62","ppm","816.12","0.00","0.63","4.94","0.61","9.41","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","33.1002806712679","1271.34799085281","-","","","","","","","3","0.62","0.62","0.61","819.36","818.56","810.43","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Si 250.690","Si","","0.60","0.60","ppm","3527.15","0.00","0.61","21.27","0.60","4.89","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","41.1287226591307","5854.85577501621","-","","","","","","","3","0.60","0.59","0.59","3550.89","3520.72","3509.83","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Si 251.611","Si","","0.64","0.64","ppm","4635.72","0.00","0.50","22.84","0.49","7.08","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","103.528693049032","7106.80716865906","-","","","","","","","3","0.64","0.64","0.64","4662.00","4620.56","4624.62","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Si 252.851","Si","","Uncal","Uncal","ppm","3557.31","-","-","8.26","0.23","11.86","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","97.3587974504987","8378.45019449021","-","","","","","","","3","Uncal","Uncal","Uncal","3564.22","3548.16","3559.54","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Si 288.158","Si","","Uncal","Uncal","ppm","11255.68","-","-","62.55","0.56","22.52","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","1065.06303903668","16316.578208109","-","","","","","","","3","Uncal","Uncal","Uncal","11321.31","11248.97","11196.76","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Sr 215.283","Sr","","0.03","0.03","ppm","178.63","0.00","3.37","5.96","3.33","3.49","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","2.07948346781905","5685.72989863628","-","","","","","","","3","0.03","0.03","0.03","184.11","172.29","179.48","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Sr 216.596","Sr","","0.03","0.03","ppm","738.31","0.00","1.03","7.63","1.03","3.64","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","-1.1450990353087","23270.8243398702","-","","","","","","","3","0.03","0.03","0.03","737.25","731.27","746.41","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Sr 407.771","Sr","","0.03","0.03","ppm","203846.55","0.00","0.76","1538.41","0.75","6.46","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","169.475527284225","6217612.73408871","-","","","","","","","3","0.03","0.03","0.03","205195.13","202170.92","204173.59","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Sr 421.552","Sr","","0.03","0.03","ppm","141071.66","0.00","0.90","1264.88","0.90","1.36","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","51.8402042096656","4438449.61941586","-","","","","","","","3","0.03","0.03","0.03","142531.63","140377.69","140305.65","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Sr 460.733","Sr","","Uncal","Uncal","ppm","8080.70","-","-","65.14","0.81","24.39","1","1","1","-","Weighted Linear Through None","0.99982","Fitted","-","-456.064681768141","238296.22612311","-","","","","","","","3","Uncal","Uncal","Uncal","8064.64","8152.37","8025.09","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Te 182.153","Te","","0.01","0.01","ppm","50.09","0.01","84.84","3.03","6.05","6.48","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","46.5163236133467","361.884881438263","-","","","","","","","3","0.02","0.00","0.01","53.47","47.62","49.17","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Te 200.203","Te","","Uncal","Uncal","ppm","9.39","-","-","6.79","72.29","58.83","1","1","1","-","Weighted Linear Through None","0.99997","Fitted","-","8.07428219417628","161.4664741612","-","","","","","","","3","Uncal","Uncal","Uncal","2.75","16.32","9.11","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Te 214.282","Te","","Uncal","Uncal","ppm","21.44","-","-","3.26","15.22","14.46","1","1","1","-","Weighted Linear Through None","0.99997","Fitted","-","-1.98222291773527","3072.2765124976","-","","","","","","","3","Uncal","Uncal","Uncal","24.99","20.79","18.56","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Te 225.903","Te","","Uncal","Uncal","ppm","29.01","-","-","14.23","49.06","23.42","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","27.4725944450051","541.56186553208","-","","","","","","","3","Uncal","Uncal","Uncal","25.55","16.83","44.66","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Te 238.579","Te","u","-0.01","-0.01","ppm","26.84","0.01","95.55","9.19","34.22","10.74","1","1","1","-","Weighted Linear Through None","0.99995","Fitted","-","36.4569405148152","1033.82782709224","-","","","","","","","3","-0.02","0.00","-0.01","20.36","37.36","22.81","u","","u"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Tl 190.794","Tl","u","0.00","0.00","ppm","5.07","0.00","274.50","4.36","86.08","6.07","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","3.47980490572395","2677.893773548","-","","","","","","","3","0.00","0.00","0.00","1.09","9.74","4.38","u","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Tl 190.807","Tl","","Uncal","Uncal","ppm","15.40","-","-","6.39","41.47","20.10","1","1","1","-","Weighted Linear Through None","0.99994","Fitted","-","5.58167071694504","1333.83986661207","-","","","","","","","3","Uncal","Uncal","Uncal","22.48","13.63","10.08","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Tl 276.789","Tl","","Uncal","Uncal","ppm","16.37","-","-","9.30","56.81","33.37","1","1","1","-","Weighted Linear Through None","0.99997","Fitted","-","-16.5410540442681","1673.71268732874","-","","","","","","","3","Uncal","Uncal","Uncal","24.23","6.10","18.79","Uncal","Uncal","Uncal"
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Tl 351.923","Tl","u","0.00","0.00","ppm","21.81","0.00","203.30","12.35","56.62","9.24","1","1","1","-","Weighted Linear Through None","0.99996","Fitted","-","15.7355892584922","3191.99208194011","-","","","","","","","3","0.00","0.01","0.00","9.15","33.82","22.46","u","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","Tl 377.572","Tl","","0.01","0.01","ppm","155.39","0.00","23.75","14.55","9.37","12.11","1","1","1","-","Weighted Linear Through None","0.99995","Fitted","-","94.1035411299813","4763.637213979","-","","","","","","","3","0.02","0.01","0.01","171.83","144.13","150.22","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","V 268.796","V","","0.00","0.00","ppm","40.39","0.00","21.67","5.70","14.10","4.55","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","14.1054681632438","37563.0065626697","-","","","","","","","3","0.00","0.00","0.00","33.84","44.16","43.17","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","V 292.401","V","","0.00","0.00","ppm","37.10","0.00","45.50","11.99","32.33","4.25","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","10.7425833272337","45375.3294564539","-","","","","","","","3","0.00","0.00","0.00","50.93","30.86","29.52","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","V 309.310","V","","0.00","0.00","ppm","49.71","0.00","18.95","12.54","25.24","8.31","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","-16.4933803632473","59704.2312021893","-","","","","","","","3","0.00","0.00","0.00","50.87","36.62","61.63","","",""
"QC SOZC147 1","4:2","Sample","Original","5/6/2025 4:01:41 PM","V 311.070","V","","Uncal","Uncal","ppm","80.05","-","-","2.96","3.70","16.42","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","17.9252671347349","56283.3649139654","-","","","","","","","3","Uncal","Uncal","Uncal","77.55","79.29","83.32","Uncal","Uncal","Uncal"
